Raise,Position,Hand,Pot,P1-Action,P1-Bet,P2-Action,P2-Bet,P3-Action,P3-Bet,P4-Action,P4-Bet,P5-Action,P5-Bet
650.0,4,705,375.0,sb,50.0,bb,100.0,r,225.0,f,0.0,hold,0.0
200.0,2,2245,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
275.0,5,661,150.0,sb,50.0,bb,100.0,c,0.0,f,0.0,f,0.0
200.0,2,749,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
225.0,3,265,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
250.0,4,1805,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,5,3609,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,4,441,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
210.0,4,441,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,2,1629,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
210.0,2,1541,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
225.0,2,1101,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
200.0,2,837,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
1000.0,1,837,550.0,f,0.0,r,200.0,f,0.0,f,0.0,c,0.0
287.0,5,353,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
1113.0,1,617,724.0,c,0.0,f,0.0,f,0.0,f,0.0,r,287.0
225.0,4,2113,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
1025.0,0,1145,600.0,bb,100.0,f,0.0,f,0.0,r,225.0,c,0.0
200.0,4,1541,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,2,573,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
250.0,3,45,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
850.0,1,1673,400.0,f,0.0,f,0.0,r,250.0,f,0.0,f,0.0
287.0,5,2685,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,3,925,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
250.0,4,1365,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
250.0,3,441,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,4,2025,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
250.0,0,837,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
287.0,4,1981,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
250.0,2,529,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
287.0,5,4929,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,2,793,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
200.0,0,793,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
200.0,3,837,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
200.0,4,1937,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
200.0,2,5325,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
450.0,5,1145,350.0,sb,50.0,bb,100.0,r,200.0,f,0.0,f,0.0
225.0,2,705,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
200.0,3,2817,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
625.0,4,221,350.0,sb,50.0,bb,100.0,f,0.0,r,200.0,hold,0.0
250.0,3,2069,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
200.0,3,221,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,3,441,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,4,1497,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
210.0,2,1233,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
300.0,0,2069,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
200.0,2,1277,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
625.0,3,485,350.0,sb,50.0,bb,100.0,r,200.0,hold,0.0,hold,0.0
200.0,3,133,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
287.0,5,3653,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
1113.0,1,705,724.0,c,0.0,f,0.0,f,0.0,f,0.0,r,287.0
300.0,1,1101,150.0,c,0.0,f,0.0,f,0.0,f,0.0,f,0.0
200.0,4,617,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,3,1541,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,3,1145,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
210.0,3,1101,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
250.0,3,617,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
1000.0,1,617,650.0,f,0.0,f,0.0,r,250.0,f,0.0,c,0.0
225.0,4,837,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
287.0,5,3169,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
210.0,3,1365,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
200.0,4,1,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
605.0,5,837,350.0,sb,50.0,bb,100.0,f,0.0,f,0.0,r,200.0
200.0,3,1805,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
200.0,4,1761,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,4,1277,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
200.0,2,353,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
225.0,2,2157,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
200.0,4,441,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,2,705,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
200.0,3,1145,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,3,2201,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
575.0,5,749,375.0,sb,50.0,bb,100.0,f,0.0,r,225.0,f,0.0
200.0,4,1365,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
250.0,4,1981,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,5,837,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
775.0,1,705,375.0,f,0.0,f,0.0,f,0.0,f,0.0,r,225.0
225.0,3,1893,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,4,1,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
210.0,2,177,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
300.0,1,6645,150.0,c,0.0,f,0.0,f,0.0,f,0.0,f,0.0
200.0,2,1453,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
250.0,5,3961,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
200.0,2,837,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
222.0,5,2201,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
200.0,4,2377,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
300.0,0,3301,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
200.0,3,1321,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,2,1233,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
725.0,0,441,375.0,bb,100.0,r,225.0,f,0.0,f,0.0,f,0.0
250.0,5,2333,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
750.0,0,1497,400.0,bb,100.0,f,0.0,f,0.0,f,0.0,r,250.0
225.0,2,1541,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
225.0,4,1057,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
500.0,5,749,375.0,sb,50.0,bb,100.0,f,0.0,f,0.0,r,225.0
225.0,4,793,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
200.0,2,177,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
222.0,5,2025,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,3,1,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
825.0,0,969,375.0,bb,100.0,f,0.0,r,225.0,f,0.0,f,0.0
200.0,3,177,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
250.0,4,1,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
850.0,0,397,400.0,bb,100.0,f,0.0,f,0.0,r,250.0,f,0.0
250.0,5,4533,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
287.0,5,1937,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,2,2157,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
475.0,4,2069,375.0,sb,50.0,bb,100.0,r,225.0,f,0.0,hold,0.0
200.0,4,2949,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
200.0,3,1145,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
200.0,2,485,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
200.0,4,1321,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
500.0,5,221,350.0,sb,50.0,bb,100.0,f,0.0,f,0.0,r,200.0
1125.0,1,1,1050.0,f,0.0,f,0.0,f,0.0,r,200.0,r,500.0
350.0,1,2201,150.0,c,0.0,f,0.0,f,0.0,f,0.0,f,0.0
225.0,4,441,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,2,837,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
225.0,4,3521,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
875.0,0,1,375.0,bb,100.0,f,0.0,f,0.0,r,225.0,f,0.0
200.0,4,2069,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
500.0,5,397,350.0,sb,50.0,bb,100.0,f,0.0,f,0.0,r,200.0
300.0,0,45,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
200.0,0,485,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
225.0,4,2729,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,3,2157,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
975.0,1,1,375.0,f,0.0,f,0.0,r,225.0,f,0.0,f,0.0
200.0,3,925,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
234.0,5,45,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
766.0,0,573,384.0,bb,100.0,f,0.0,f,0.0,f,0.0,r,234.0
300.0,0,4929,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
225.0,5,177,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
200.0,2,397,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
250.0,4,2861,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
525.0,5,1365,400.0,sb,50.0,bb,100.0,f,0.0,f,0.0,r,250.0
222.0,5,3389,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
777.0,1,441,372.0,f,0.0,f,0.0,f,0.0,f,0.0,r,222.0
300.0,0,5017,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
275.0,0,2905,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
200.0,2,837,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
250.0,5,1453,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
200.0,4,1453,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
500.0,5,45,350.0,sb,50.0,bb,100.0,f,0.0,f,0.0,r,200.0
1275.0,0,397,1050.0,bb,100.0,f,0.0,f,0.0,r,200.0,r,500.0
200.0,3,1541,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,5,4621,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,3,1805,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,3,1145,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
775.0,1,1673,375.0,f,0.0,f,0.0,r,225.0,f,0.0,f,0.0
300.0,0,2069,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
300.0,0,1497,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
250.0,5,2113,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
800.0,0,441,400.0,bb,100.0,f,0.0,f,0.0,f,0.0,r,250.0
325.0,1,2333,150.0,c,0.0,f,0.0,f,0.0,f,0.0,f,0.0
300.0,0,3521,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
225.0,5,3169,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,4,837,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
300.0,0,4313,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
200.0,3,2025,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
200.0,4,1585,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
200.0,3,837,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
200.0,2,661,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
225.0,3,1365,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
450.0,4,89,375.0,sb,50.0,bb,100.0,f,0.0,r,225.0,hold,0.0
225.0,4,2113,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
200.0,4,3961,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,5,4929,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
1000.0,1,177,375.0,f,0.0,f,0.0,f,0.0,f,0.0,r,225.0
225.0,4,1101,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,2,705,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
495.0,5,1673,375.0,sb,50.0,bb,100.0,r,225.0,f,0.0,f,0.0
1080.0,0,89,1095.0,bb,100.0,r,225.0,f,0.0,f,0.0,r,495.0
222.0,5,2993,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
234.0,5,397,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,2,925,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
475.0,4,177,375.0,sb,50.0,bb,100.0,r,225.0,f,0.0,hold,0.0
225.0,5,441,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,3,2729,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,3,749,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,4,2025,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
200.0,2,1893,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
500.0,3,749,350.0,sb,50.0,bb,100.0,r,200.0,hold,0.0,hold,0.0
225.0,4,5105,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
675.0,0,837,375.0,bb,100.0,f,0.0,f,0.0,r,225.0,f,0.0
250.0,5,705,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
222.0,5,3169,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
878.0,0,837,372.0,bb,100.0,f,0.0,f,0.0,f,0.0,r,222.0
200.0,2,925,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
250.0,5,2949,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
350.0,1,1805,150.0,c,0.0,f,0.0,f,0.0,f,0.0,f,0.0
225.0,4,397,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,2,837,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
225.0,3,2817,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
725.0,0,45,375.0,bb,100.0,f,0.0,r,225.0,f,0.0,f,0.0
250.0,5,3125,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,5,2245,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
200.0,2,397,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
200.0,4,45,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
900.0,0,1365,350.0,bb,100.0,f,0.0,f,0.0,r,200.0,f,0.0
200.0,3,1937,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
1100.0,0,749,550.0,bb,100.0,f,0.0,r,200.0,c,0.0,f,0.0
200.0,2,925,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
250.0,5,2245,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,4,1497,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
250.0,5,4357,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
325.0,1,925,150.0,c,0.0,f,0.0,f,0.0,f,0.0,f,0.0
250.0,0,1673,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
250.0,5,1497,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,4,1057,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,4,441,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,3,133,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
495.0,4,1,375.0,sb,50.0,bb,100.0,f,0.0,r,225.0,hold,0.0
200.0,4,1497,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
400.0,0,45,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
225.0,5,1409,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
481.0,0,397,375.0,bb,100.0,f,0.0,f,0.0,f,0.0,r,225.0
300.0,0,1,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
225.0,3,1849,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
250.0,0,1497,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
250.0,5,1937,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
800.0,0,1145,400.0,bb,100.0,f,0.0,f,0.0,f,0.0,r,250.0
250.0,5,1321,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
1100.0,1,749,400.0,f,0.0,f,0.0,f,0.0,f,0.0,r,250.0
215.0,3,1145,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,5,1497,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
675.0,0,837,375.0,bb,100.0,f,0.0,f,0.0,f,0.0,r,225.0
250.0,5,661,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
900.0,0,1321,400.0,bb,100.0,f,0.0,f,0.0,f,0.0,r,250.0
225.0,3,45,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
575.0,5,177,375.0,sb,50.0,bb,100.0,f,0.0,r,225.0,f,0.0
300.0,0,1717,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
250.0,5,177,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
1100.0,1,837,400.0,f,0.0,f,0.0,f,0.0,f,0.0,r,250.0
200.0,2,1673,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
300.0,0,2993,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
225.0,3,2377,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
725.0,5,749,600.0,sb,50.0,bb,100.0,f,0.0,r,225.0,c,0.0
225.0,3,1,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
200.0,3,353,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,5,4885,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,4,89,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,4,2113,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,3,881,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
250.0,5,969,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,5,3961,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
250.0,5,3301,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
200.0,4,661,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,2,749,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
300.0,0,4533,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
600.0,1,6557,450.0,r,300.0,f,0.0,f,0.0,f,0.0,f,0.0
215.0,4,1497,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
210.0,3,793,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,4,485,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,3,45,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,4,1013,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
250.0,5,1497,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,5,5281,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
300.0,0,3301,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
200.0,3,265,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,3,529,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
300.0,0,2289,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
225.0,5,1849,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
1100.0,0,1,375.0,bb,100.0,f,0.0,f,0.0,f,0.0,r,225.0
225.0,3,441,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
1075.0,1,2069,375.0,f,0.0,f,0.0,r,225.0,f,0.0,f,0.0
250.0,5,3301,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,2,2201,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
250.0,5,4357,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
225.0,5,3829,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
875.0,1,573,375.0,f,0.0,f,0.0,f,0.0,f,0.0,r,225.0
250.0,5,3961,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
800.0,0,45,400.0,bb,100.0,f,0.0,f,0.0,f,0.0,r,250.0
225.0,2,925,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
200.0,3,265,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,3,1057,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
225.0,3,837,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
200.0,4,397,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
210.0,4,1189,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
200.0,2,2289,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
225.0,4,1673,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
675.0,0,485,375.0,bb,100.0,f,0.0,f,0.0,r,225.0,f,0.0
225.0,2,441,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
925.0,0,89,375.0,bb,100.0,r,225.0,f,0.0,f,0.0,f,0.0
225.0,2,1673,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
1125.0,0,441,600.0,bb,100.0,r,225.0,f,0.0,f,0.0,c,0.0
1275.0,1,45,1950.0,r,1125.0,r,225.0,f,0.0,f,0.0,c,0.0
200.0,4,2025,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
250.0,5,1541,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
200.0,0,1189,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
225.0,4,1233,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,2,837,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
250.0,0,4929,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
600.0,1,617,400.0,r,250.0,f,0.0,f,0.0,f,0.0,f,0.0
225.0,3,1145,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
300.0,0,5501,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
225.0,4,3301,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,4,3961,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,hold,0.0
225.0,2,1673,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
250.0,0,4445,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
234.0,5,1409,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
400.0,0,5721,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
207.0,3,1145,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
287.0,5,4753,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
325.0,1,2509,150.0,c,0.0,f,0.0,f,0.0,f,0.0,f,0.0
222.0,5,1497,150.0,sb,50.0,bb,100.0,f,0.0,f,0.0,f,0.0
300.0,0,969,150.0,bb,100.0,f,0.0,f,0.0,f,0.0,f,0.0
600.0,1,2817,450.0,r,300.0,f,0.0,f,0.0,f,0.0,f,0.0
211.0,3,1145,150.0,sb,50.0,bb,100.0,f,0.0,hold,0.0,hold,0.0
210.0,2,133,150.0,sb,50.0,bb,100.0,hold,0.0,hold,0.0,hold,0.0
